date,sector,symbol,name,portfolio_status,sector_rank,sector_count,sector_confidence,sector_confidence_note,evidence_warning,final_score,quantitative_score,scoring_model_version,active_axis_weight_pct,data_completeness_count,data_completeness_total,data_completeness_pct,data_completeness_label,news_score,news_label,news_note,trend_score,valuation_score,profitability_score,liquidity_score,income_score,quality_score,quality_metric_count,quality_metric_total,quality_completeness_pct,quarterly_fiscal_period,quarterly_fiscal_end_date,quarterly_available_date,quarterly_date_basis,quarterly_age_days,quarterly_debt_to_equity,quarterly_roe,quarterly_current_ratio,quarterly_revenue_growth,quarterly_net_profit_growth,quarterly_quality_note,volatility_daily_pct,volatility_annualized_pct,volatility_observations,volatility_window,volatility_score,volatility_label,daily_return_pct,period_return_pct,distance_from_52w_high_pct,distance_from_52w_low_pct,market_cap,weekly_avg_volume,price_to_earnings,price_to_book,peg_ratio,eps,net_income_margin,dividend_yield,trend_label,key_reason
2026-08-07,CABLE & ELECTRICAL GOODS,FCL,Fast Cables Limited,unknown,4,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,50.21,50.21,v3_quarterly_quality,100,0,6,0,low,,,,62.5,50,50,58.33,50,25,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,91.28,9.32,1.32,-3.31,-18.54,,,,15,30,,unknown,2.8,4.21,14.33,27.12,16.1B,2.43M,,,,,,,up,limited data 0/6; weak quality 25 (5/5); 4.21% period return
2026-08-07,CABLE & ELECTRICAL GOODS,PAEL,Pak Elektron Limited,unknown,1,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,70.83,70.83,v3_quarterly_quality,100,6,6,100,complete,,,,50,66.67,50,91.67,100,75,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,40.64,8.35,2.04,26.26,57.33,,,,15,30,,unknown,-2.03,4.9,47.22,37.08,40.53B,6.13M,9.84,0.81,0.34,4.46,5.86,0,up,strong quality 75 (5/5); 4.9% period return; PE 9.84; EPS 4.46
2026-08-07,CABLE & ELECTRICAL GOODS,SIEM,Siemens (Pakistan) Engineering,unknown,5,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,46.15,46.15,v3_quarterly_quality,100,6,6,100,complete,,,,18.75,16.67,50,16.67,100,75,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,6.99,4.18,1.84,745.62,146.67,,,,15,30,,unknown,-3.02,-1.16,14.76,13.57,12.5B,315,333.07,2.03,-17.91,4.55,0.48,0,down,strong quality 75 (5/5); -1.16% period return; PE 333.07; EPS 4.55
2026-08-07,CABLE & ELECTRICAL GOODS,WAVES,Waves Corporation Limited,unknown,2,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,61.19,61.19,v3_quarterly_quality,100,6,6,100,complete,,,,31.25,66.67,50,58.33,100,40,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,57.46,3.98,1.88,17.59,-55.67,,,,15,30,,unknown,-0.83,0.85,58.56,33.29,3.01B,2.06M,10.64,0.3,-2.21,1,5.91,0,flat,0.85% period return; PE 10.64; EPS 1; margin 5.91%
2026-08-07,CEMENT,ACPL,Attock Cement Pakistan Limited,unknown,14,16,high,16 scored members; high peer-count confidence,volatility history insufficient,44.47,44.47,v3_quarterly_quality,100,6,6,100,complete,,,,36.67,19.44,50,20,92.86,35.38,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,53.86,12.58,0.79,40.26,8.39,,,,15,30,,unknown,-0.85,4.21,37.73,15.11,32.43B,50.19K,11.25,1.36,0.82,20.97,6.74,3.6,up,4.21% period return; PE 11.25; EPS 20.97; margin 6.74%
2026-08-07,CEMENT,CHCC,Cherat Cement Company Limited,unknown,5,16,high,16 scored members; high peer-count confidence,volatility history insufficient,62.19,62.19,v3_quarterly_quality,100,6,6,100,complete,,,,68.33,34.92,89.29,71.11,64.29,53.85,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,13.51,20.62,2.58,-0.65,-4.23,,,,15,30,,unknown,-0.3,7.58,17.12,48,64.7B,404.56K,8.78,1.72,0.33,37.91,19.73,1.65,strong_up,7.58% period return; PE 8.78; EPS 37.91; margin 19.73%
2026-08-07,CEMENT,DCL,Dewan Cement Limited,unknown,12,16,high,16 scored members; high peer-count confidence,volatility history insufficient,46.04,46.04,v3_quarterly_quality,100,6,6,100,complete,,,,45,83.33,0,51.11,42.86,47.69,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,9.74,-4.7,0.64,13.61,381.93,,,,15,30,,unknown,-0.9,2.12,47.47,67.32,6.02B,1.77M,-4.67,0.24,0.04,-2.37,-4.8,0,up,2.12% period return; PE -4.67; EPS -2.37; margin -4.8%
2026-08-07,CEMENT,DGKC,D.G. Khan Cement Company Limited,unknown,2,16,high,16 scored members; high peer-count confidence,volatility history insufficient,64.57,64.57,v3_quarterly_quality,100,6,6,100,complete,,,,56.67,67.46,67.86,86.67,57.14,55.38,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,22.26,11.39,1.9,8.28,193.13,,,,15,30,,unknown,-0.65,4.89,26.47,50.26,95.52B,4.7M,7.89,0.85,0.27,27.64,14.23,0.92,up,4.89% period return; PE 7.89; EPS 27.64; margin 14.23%
2026-08-07,CEMENT,DNCC,Dandot Cement Company Limited,unknown,16,16,high,16 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,28.44,28.44,v3_quarterly_quality,90,6,6,100,complete,,,,26.67,35.71,7.14,26.67,42.86,,0,5,0,,,,,,,,,,,,,,15,30,,unknown,0.11,-3.94,60.03,25.29,5.55B,83.51K,-44.63,2.68,-0.3,-0.39,-1.76,0,down,-3.94% period return; PE -44.63; EPS -0.39; margin -1.76%
2026-08-07,CEMENT,FCCL,Fauji Cement Company Limited,unknown,1,16,high,16 scored members; high peer-count confidence,volatility history insufficient,64.58,64.58,v3_quarterly_quality,100,6,6,100,complete,,,,86.67,53.17,46.43,86.67,78.57,46.15,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,34.61,16.83,1.32,4.34,38.78,,,,15,30,,unknown,0.93,7.17,9.55,58.19,140.7B,7.89M,9.57,1.53,0.09,5.99,16.04,2.18,strong_up,7.17% period return; PE 9.57; EPS 5.99; margin 16.04%
2026-08-07,CEMENT,FECTC,Fecto Cement Limited,unknown,8,16,high,16 scored members; high peer-count confidence,volatility history insufficient,53.94,53.94,v3_quarterly_quality,100,6,6,100,complete,,,,33.33,73.41,39.29,24.44,71.43,60,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,25.14,16.34,1.75,15.83,31.29,,,,15,30,,unknown,-1.11,4.16,79.06,51.83,5.48B,158.39K,7.81,1.08,-0.06,14,5.6,1.83,up,4.16% period return; PE 7.81; EPS 14; margin 5.6%
2026-08-07,CEMENT,FLYNG,Flying Cement Company Limited,unknown,15,16,high,16 scored members; high peer-count confidence,volatility history insufficient,31.23,31.23,v3_quarterly_quality,100,6,6,100,complete,,,,30,29.76,17.86,22.22,42.86,49.23,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,39.24,7.14,0.31,93.28,1051.28,,,,15,30,,unknown,-0.39,1.93,39.02,13.94,30.49B,68.48K,33.97,2.37,0.12,1.29,5.99,0,up,1.93% period return; PE 33.97; EPS 1.29; margin 5.99%
2026-08-07,CEMENT,GWLC,Gharibwal Cement Limited,unknown,6,16,high,16 scored members; high peer-count confidence,volatility history insufficient,55.46,55.46,v3_quarterly_quality,100,6,6,100,complete,,,,35,67.06,39.29,24.44,85.71,60,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,3.02,10.17,2.43,9.68,53.9,,,,15,30,,unknown,-0.02,1.59,54.41,30.3,20.21B,175.09K,7.49,0.74,0.5,6.74,12.64,2.97,up,1.59% period return; PE 7.49; EPS 6.74; margin 12.64%
2026-08-07,CEMENT,KOHC,Kohat Cement Company Limited,unknown,11,16,high,16 scored members; high peer-count confidence,volatility history insufficient,48.2,48.2,v3_quarterly_quality,100,6,6,100,complete,,,,51.67,23.41,75,53.33,42.86,56.92,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,9.07,18.8,3.34,0.34,-15.84,,,,15,30,,unknown,1.78,5.43,453.81,38.59,94.28B,521.06K,9.65,1.7,0.33,10.62,25.96,0,strong_up,5.43% period return; PE 9.65; EPS 10.62; margin 25.96%
2026-08-07,CEMENT,LUCK,Lucky Cement Limited,unknown,4,16,high,16 scored members; high peer-count confidence,volatility history insufficient,62.79,62.79,v3_quarterly_quality,100,6,6,100,complete,,,,60,56.35,85.71,73.33,50,52.31,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,47.39,21.57,1.81,12.95,12.54,,,,15,30,,unknown,0.27,2.94,15.42,35.32,672.07B,1.89M,8.07,1.67,0.16,56.88,16.86,0.87,up,2.94% period return; PE 8.07; EPS 56.88; margin 16.86%
2026-08-07,CEMENT,MLCF,Maple Leaf Cement Factory Limited,unknown,7,16,high,16 scored members; high peer-count confidence,volatility history insufficient,54.7,54.7,v3_quarterly_quality,100,6,6,100,complete,,,,65,49.6,53.57,91.11,42.86,41.54,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,42.57,14.75,1.51,10.63,22.41,,,,15,30,,unknown,0.07,6.88,30.29,43.76,106.92B,15.64M,9,1.29,0.21,11.34,13.96,0,strong_up,6.88% period return; PE 9; EPS 11.34; margin 13.96%
2026-08-07,CEMENT,PIOC,Pioneer Cement Limited,unknown,3,16,high,16 scored members; high peer-count confidence,volatility history insufficient,64.27,64.27,v3_quarterly_quality,100,6,6,100,complete,,,,33.33,59.92,82.14,35.56,100,43.08,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,15.05,11.35,1.02,13.71,8.44,,,,15,30,,unknown,-0.06,-1.85,55.55,37.41,62.43B,152.12K,9.47,1.26,0.15,29.03,17.09,3.64,down,-1.85% period return; PE 9.47; EPS 29.03; margin 17.09%
2026-08-07,CEMENT,POWER,Power Cement Limited,unknown,10,16,high,16 scored members; high peer-count confidence,volatility history insufficient,49.16,49.16,v3_quarterly_quality,100,6,6,100,complete,,,,98.33,43.65,28.57,64.44,42.86,27.69,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,72.89,12.51,0.88,25.81,-356.85,,,,15,30,,unknown,2.09,12.89,3.37,70.69,30.29B,3.24M,10.47,1.28,0.17,2.24,8.78,0,strong_up,weak quality 27.69 (5/5); 12.89% period return; PE 10.47; EPS 2.24
2026-08-07,CEMENT,SMCPL,Safe Mix Concrete Limited,unknown,13,16,high,16 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,45.77,45.77,v3_quarterly_quality,90,0,6,0,low,,,,41.67,50,50,24.44,50,,0,5,0,,,,,,,,,,,,,,15,30,,unknown,-3.59,-2.66,38.57,72.36,1.03B,116.2K,,,,,,,down,limited data 0/6; -2.66% period return
2026-08-07,CEMENT,THCCL,Thatta Cement Company Limited,unknown,9,16,high,16 scored members; high peer-count confidence,volatility history insufficient,52.91,52.91,v3_quarterly_quality,100,6,6,100,complete,,,,31.67,50,67.86,64.44,42.86,70.77,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,39.37,34.04,1.6,47.62,55.01,,,,15,30,,unknown,-0.54,-4.11,59.6,52.52,32.33B,2.4M,8.96,3.18,0.05,7.24,24.4,0,down,strong quality 70.77 (5/5); -4.11% period return; PE 8.96; EPS 7.24
2026-08-07,CHEMICAL,ARPL,Archroma Pakistan Limited,unknown,9,20,high,20 scored members; high peer-count confidence,volatility history insufficient,52.53,52.53,v3_quarterly_quality,100,6,6,100,complete,,,,55.26,17.95,63.33,42.11,86.67,55.38,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,79.26,28.64,1.21,10.6,511.57,,,,15,30,,unknown,-0.21,10.57,16.62,29.28,14.52B,11.02K,9.04,2.69,63.79,46.47,5.66,7.14,strong_up,10.57% period return; PE 9.04; EPS 46.47; margin 5.66%
2026-08-07,CHEMICAL,BERG,Berger Paints Pakistan Limited,unknown,8,20,high,20 scored members; high peer-count confidence,volatility history insufficient,53.09,53.09,v3_quarterly_quality,100,5,6,83.33,partial,,,,47.37,70.51,36.67,57.89,60,32.31,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,41.36,8.09,1.43,1.37,2.01,,,,15,30,,unknown,-1.4,9.03,27.82,36.78,2.71B,435.46K,8.87,0.71,,12.44,3.37,4.53,strong_up,9.03% period return; PE 8.87; EPS 12.44; margin 3.37%
2026-08-07,CHEMICAL,BIFO,Biafo Industries Limited,unknown,6,20,high,20 scored members; high peer-count confidence,volatility history insufficient,55.68,55.68,v3_quarterly_quality,100,6,6,100,complete,,,,46.05,29.62,60,61.4,80,72.31,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,15.55,13.32,2.17,36.64,152.6,,,,15,30,,unknown,-1.89,8.12,51.02,64.92,6.05B,593.5K,13.86,1.86,0.64,9.41,12.78,5.75,strong_up,strong quality 72.31 (5/5); 8.12% period return; PE 13.86; EPS 9.41
2026-08-07,CHEMICAL,BUXL,Buxly Paints Limited,unknown,18,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,40.54,40.54,v3_quarterly_quality,90,6,6,100,complete,,,,90.79,49.35,0,38.6,33.33,,0,5,0,,,,,,,,,,,,,,15,30,,unknown,6.26,20.84,19.55,72.55,330.51M,39.12K,-13.4,2.03,0.14,-17.12,-4.42,0,strong_up,20.84% period return; PE -13.4; EPS -17.12; margin -4.42%
2026-08-07,CHEMICAL,DAAG,Data Agro Limited,unknown,17,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,42.81,42.81,v3_quarterly_quality,90,0,6,0,low,,,,35.53,50,50,7.02,50,,0,5,0,,,,,,,,,,,,,,15,30,,unknown,1.03,-9.86,51.6,52.54,317.28M,2.22K,,,,,,,strong_down,limited data 0/6; -9.86% period return
2026-08-07,CHEMICAL,DOL,Descon Oxychem Limited,unknown,7,20,high,20 scored members; high peer-count confidence,volatility history insufficient,53.26,53.26,v3_quarterly_quality,100,6,6,100,complete,,,,44.74,41.21,43.33,49.12,93.33,40,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,3.58,11.18,1.76,-16.51,-53.87,,,,15,30,,unknown,1.57,1.04,32.3,22.2,5.42B,88.68K,12.17,1.81,-3.94,2.55,8.79,12.91,up,1.04% period return; PE 12.17; EPS 2.55; margin 8.79%
2026-08-07,CHEMICAL,DYNO,Dynea Pakistan Limited,unknown,2,20,high,20 scored members; high peer-count confidence,volatility history insufficient,65.5,65.5,v3_quarterly_quality,100,6,6,100,complete,,,,57.89,64.14,73.33,50.88,66.67,76.92,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,4.09,20.19,3.37,16.19,28.68,,,,15,30,,unknown,0.59,-0.84,5.72,36.47,6.55B,1.59K,6.29,1.2,0.69,55.14,7.33,4.68,flat,strong quality 76.92 (5/5); -0.84% period return; PE 6.29; EPS 55.14
2026-08-07,CHEMICAL,EPCL,Engro Polymer & Chemicals Limited,unknown,19,20,high,20 scored members; high peer-count confidence,volatility history insufficient,35.46,35.46,v3_quarterly_quality,100,6,6,100,complete,,,,51.32,39.39,6.67,68.42,33.33,30.77,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,209.99,-11.37,1.11,6.92,3080,,,,15,30,,unknown,-0.37,6.7,12.76,29.1,31.69B,1.2M,-11.73,1.53,1.09,-2.97,-3.28,0,strong_up,6.7% period return; PE -11.73; EPS -2.97; margin -3.28%
2026-08-07,CHEMICAL,GCIL,Ghani Chemical Industries Limited,unknown,4,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,60.24,60.24,v3_quarterly_quality,90,4,6,66.67,partial,,,,73.68,58.97,66.67,84.21,33.33,,0,5,0,,,,,,,,,,,,,,15,30,,unknown,1.05,0.58,10.99,53.63,20.87B,3M,6.95,,,5.27,33.37,0,flat,0.58% period return; PE 6.95; EPS 5.27; margin 33.37%
2026-08-07,CHEMICAL,GCWL,Ghani Chemworld Limited,unknown,13,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,48.44,48.44,v3_quarterly_quality,90,0,6,0,low,,,,34.21,50,50,59.65,50,,0,5,0,,,,,,,,,,,,,,15,30,,unknown,0.56,-0.12,55.06,34.61,4.06B,393.93K,,,,,,,flat,limited data 0/6; -0.12% period return
2026-08-07,CHEMICAL,GGL,Ghani Global Holdings Limited,unknown,1,20,high,20 scored members; high peer-count confidence,volatility history insufficient,70.1,70.1,v3_quarterly_quality,100,6,6,100,complete,,,,78.95,92.86,70,80.7,33.33,63.08,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,41.91,29.51,1.41,10.62,191.02,,,,15,30,,unknown,2.16,4.45,27.17,74.61,8.72B,1.6M,2.52,1.08,0.05,9.78,31.53,0,up,4.45% period return; PE 2.52; EPS 9.78; margin 31.53%
2026-08-07,CHEMICAL,ICL,Ittehad Chemicals Limted,unknown,11,20,high,20 scored members; high peer-count confidence,volatility history insufficient,49.59,49.59,v3_quarterly_quality,100,6,6,100,complete,,,,39.47,58.03,46.67,64.91,46.67,40,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,49.29,13.39,1.15,18.11,6.66,,,,15,30,,unknown,-0.41,-1.83,28.99,60.33,13.64B,41.96K,9.93,1.25,0.38,13.74,4.34,2.2,down,-1.83% period return; PE 9.93; EPS 13.74; margin 4.34%
2026-08-07,CHEMICAL,LCI,Lucky Core Industries Limited,unknown,12,20,high,20 scored members; high peer-count confidence,volatility history insufficient,48.81,48.81,v3_quarterly_quality,100,6,6,100,complete,,,,15.79,40.53,63.33,54.39,73.33,35.38,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,40.75,16.7,1.51,-6.84,-23.96,,,,15,30,,unknown,-0.04,-1.32,59.89,13.78,105.7B,103.17K,11.31,1.88,0.54,20.25,8.25,5,down,-1.32% period return; PE 11.31; EPS 20.25; margin 8.25%
2026-08-07,CHEMICAL,LOTCHEM,Lotte Chemical Pakistan Limited,unknown,5,20,high,20 scored members; high peer-count confidence,volatility history insufficient,57.81,57.81,v3_quarterly_quality,100,6,6,100,complete,,,,42.11,42.12,33.33,73.68,100,69.23,5,5,100,Jun-26,2026-06-30,2026-07-25,scraped_at,38,12.77,22.2,1.79,0.4,284.98,,,,15,30,,unknown,0,-6.77,26.38,47.42,41.1B,2.53M,8.76,2.03,-6.38,3.1,5.49,23.95,strong_down,-6.77% period return; PE 8.76; EPS 3.1; margin 5.49%
2026-08-07,CHEMICAL,LPGL,Leiner Pak Gelatine Limited,unknown,16,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,45.3,45.3,v3_quarterly_quality,90,0,6,0,low,,,,43.42,50,50,17.54,50,,0,5,0,,,,,,,,,,,,,,15,30,,unknown,0.64,-1.24,32.21,44.64,683.55M,1.72K,,,,,,,down,limited data 0/6; -1.24% period return
2026-08-07,CHEMICAL,NRSL,Nimir Resins Limited,unknown,20,20,high,20 scored members; high peer-count confidence,volatility history insufficient,33.48,33.48,v3_quarterly_quality,100,6,6,100,complete,,,,63.16,22.08,13.33,43.86,33.33,47.69,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,66.14,8.38,1.71,27.35,13.03,,,,15,30,,unknown,-0.66,3.48,12.92,68.74,4.91B,77.18K,16.61,1.35,1.49,2.09,2.61,0,up,3.48% period return; PE 16.61; EPS 2.09; margin 2.61%
2026-08-07,CHEMICAL,PAKOXY,Pakistan Oxygen Limited,unknown,10,20,high,20 scored members; high peer-count confidence,volatility history insufficient,50.88,50.88,v3_quarterly_quality,100,6,6,100,complete,,,,44.74,39.54,80,56.14,33.33,60,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,37.86,17.39,1.28,18.56,112.88,,,,15,30,,unknown,0.36,-0.2,24.48,31.43,24.96B,88.67K,12.69,2.01,0.15,22.58,14.35,0,flat,-0.2% period return; PE 12.69; EPS 22.58; margin 14.35%
2026-08-07,CHEMICAL,SARC,Sardar Chemical Industries Limited,unknown,14,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,48.22,48.22,v3_quarterly_quality,90,0,6,0,low,,,,43.42,50,50,43.86,50,,0,5,0,,,,,,,,,,,,,,15,30,,unknown,-2.42,-9.02,23.3,109.04,585.48M,18.4K,,,,,,,strong_down,limited data 0/6; -9.02% period return
2026-08-07,CHEMICAL,SITC,Sitara Chemical Industries Limited,unknown,15,20,high,20 scored members; high peer-count confidence,volatility history insufficient,46.6,46.6,v3_quarterly_quality,100,6,6,100,complete,,,,48.68,47.74,63.33,43.86,40,23.08,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,97.96,7.22,0.78,1.79,118.56,,,,15,30,,unknown,2.02,-2.65,31.19,45.5,17.31B,1.85K,12.36,0.87,0.73,65.36,4.3,1.36,down,weak quality 23.08 (5/5); -2.65% period return; PE 12.36; EPS 65.36
2026-08-07,CHEMICAL,WAHN,Wah Noble Chemicals Limited,unknown,3,20,high,20 scored members; high peer-count confidence,volatility history insufficient,62.79,62.79,v3_quarterly_quality,100,6,6,100,complete,,,,43.42,83.58,80,33.33,53.33,53.85,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,8.93,16.76,3.2,0.2,-0.43,,,,15,30,,unknown,1.36,0.01,49.28,29.38,2.62B,4.72K,5.63,0.91,0.34,51.77,9.43,3.43,flat,0.01% period return; PE 5.63; EPS 51.77; margin 9.43%
2026-08-07,COMMERCIAL BANKS,BIPL,BankIslami Pakistan Limited,unknown,3,3,low,3 scored members; low peer-count confidence,volatility history insufficient; small sector peer group,36.67,36.67,v3_quarterly_quality,100,5,6,83.33,partial,,,,0,66.67,0,0,100,0,3,5,60,Mar-26,2026-03-31,2026-07-25,scraped_at,129,,8.97,,-17.62,-61.81,,,,15,30,,unknown,-1.52,0.48,62.31,15.13,30.12B,493.25K,7.01,0.65,,3.87,5.45,10.12,flat,weak quality 0 (3/5); 0.48% period return; PE 7.01; EPS 3.87
2026-08-07,COMMERCIAL BANKS,FABL,Faysal Bank Limited,unknown,1,3,low,3 scored members; low peer-count confidence,volatility history insufficient; small sector peer group,61.04,61.04,v3_quarterly_quality,100,5,6,83.33,partial,,,,62.5,66.67,50,66.67,50,83.33,3,5,60,Mar-26,2026-03-31,2026-07-25,scraped_at,129,,19.32,,5.31,0.24,,,,15,30,,unknown,-0.16,1.52,5.58,37.76,152.38B,1.41M,6.68,1.34,,15.03,11.4,6.47,up,strong quality 83.33 (3/5); 1.52% period return; PE 6.68; EPS 15.03
2026-08-07,COMMERCIAL BANKS,MEBL,Meezan Bank Limited,unknown,2,3,low,3 scored members; low peer-count confidence,volatility history insufficient; small sector peer group,52.29,52.29,v3_quarterly_quality,100,5,6,83.33,partial,,,,87.5,16.67,100,83.33,0,66.67,3,5,60,Mar-26,2026-03-31,2026-07-25,scraped_at,129,,32.66,,-7.48,-8.8,,,,15,30,,unknown,-0.19,8.49,2.5,59.42,1.06T,1.91M,11.6,3.72,,50.58,19.77,4.86,strong_up,8.49% period return; PE 11.6; EPS 50.58; margin 19.77%
2026-08-07,ENGINEERING,ASL,Aisha Steel Mills Limited,unknown,8,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,47.06,47.06,v3_quarterly_quality,100,6,6,100,complete,,,,72.5,33.33,37.5,66.67,50,36.83,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,55.55,0.52,1.17,40.49,-107.59,,,,15,30,,unknown,-1.42,9.57,15.09,62.75,12.89B,9.03M,198.99,1.29,-15.1,0.07,0.28,0,strong_up,9.57% period return; PE 198.99; EPS 0.07; margin 0.28%
2026-08-07,ENGINEERING,BCL,Bolan Castings Limited,unknown,10,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,34.19,34.19,v3_quarterly_quality,100,6,6,100,complete,,,,42.5,20.83,25,36.67,50,39.37,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,36.14,-4.49,1.39,-37.29,-84.09,,,,15,30,,unknown,0.67,0.67,65.29,29.38,831.53M,3.68K,-53.46,2.61,4.07,-1.36,-1.1,0,flat,0.67% period return; PE -53.46; EPS -1.36; margin -1.1%
2026-08-07,ENGINEERING,BECO,Beco Steel Limited,unknown,5,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,51.43,51.43,v3_quarterly_quality,100,0,6,0,low,,,,52.5,50,50,63.33,50,47.22,4,5,80,Mar-26,2026-03-31,2026-07-25,scraped_at,129,,15.8,1.03,39.01,-12475,,,,15,30,,unknown,0.38,1.73,1291.3,35.64,6.61B,2.54M,,,,,,,up,limited data 0/6; 1.73% period return
2026-08-07,ENGINEERING,CSAP,Crescent Steel & Allied Products Limited,unknown,1,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,80.62,80.62,v3_quarterly_quality,100,6,6,100,complete,,,,47.5,83.33,100,66.67,100,60,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,16.64,4.46,2.23,-31.29,-20.36,,,,15,30,,unknown,-0.46,0.87,35.38,35.46,8.23B,183.9K,5.37,0.83,0.76,19.74,17.22,7.08,flat,0.87% period return; PE 5.37; EPS 19.74; margin 17.22%
2026-08-07,ENGINEERING,DADX,Dadex Eternit Limited,unknown,11,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,33.57,33.57,v3_quarterly_quality,100,6,6,100,complete,,,,57.5,50,0,6.67,50,17.78,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,122.54,-95.74,0.92,-9.89,-15.32,,,,15,30,,unknown,0,-5.96,35.42,110.53,968.76M,1.31K,-2.97,3.74,0.05,-30.29,-37.21,0,strong_down,weak quality 17.78 (5/5); -5.96% period return; PE -2.97; EPS -30.29
2026-08-07,ENGINEERING,INIL,International Industries Limited,unknown,3,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,65.33,65.33,v3_quarterly_quality,100,6,6,100,complete,,,,35,72.5,68.75,66.67,75,65.4,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,39.41,7.41,1.27,32.3,83.84,,,,15,30,,unknown,0.13,-2.49,51.64,28.99,21.66B,110.41K,11.47,0.67,-3.64,14.32,1.72,3.65,down,-2.49% period return; PE 11.47; EPS 14.32; margin 1.72%
2026-08-07,ENGINEERING,ISL,International Steels Limited,unknown,2,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,66.28,66.28,v3_quarterly_quality,100,6,6,100,complete,,,,47.5,49.17,75,70,87.5,73.65,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,42.19,11.95,1.23,42.32,94.89,,,,15,30,,unknown,-0.26,5.95,53.04,34.77,38.37B,147.89K,12.72,1.5,-3,6.93,3.59,5.1,strong_up,strong quality 73.65 (5/5); 5.95% period return; PE 12.72; EPS 6.93
2026-08-07,ENGINEERING,ITTEFAQ,Ittefaq Iron Industries Limited,unknown,7,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,49.13,49.13,v3_quarterly_quality,100,5,6,83.33,partial,,,,60,66.67,12.5,70,50,39.68,5,5,100,Mar-26,2026-03-31,2026-07-25,scraped_at,129,43.42,-18.56,2.06,-28.47,-21.12,,,,15,30,,unknown,-0.43,1.64,36.21,61.39,1.34B,1.98M,-2.37,0.46,,-3.91,-27.88,0,up,1.64% period return; PE -2.37; EPS -3.91; margin -27.88%
