date,sector,symbol,name,portfolio_status,sector_rank,sector_count,sector_confidence,sector_confidence_note,evidence_warning,final_score,quantitative_score,scoring_model_version,active_axis_weight_pct,data_completeness_count,data_completeness_total,data_completeness_pct,data_completeness_label,news_score,news_label,news_note,trend_score,valuation_score,profitability_score,liquidity_score,income_score,quality_score,quality_metric_count,quality_metric_total,quality_completeness_pct,quarterly_fiscal_period,quarterly_fiscal_end_date,quarterly_available_date,quarterly_date_basis,quarterly_age_days,quarterly_debt_to_equity,quarterly_roe,quarterly_current_ratio,quarterly_revenue_growth,quarterly_net_profit_growth,quarterly_quality_note,volatility_daily_pct,volatility_annualized_pct,volatility_observations,volatility_window,volatility_score,volatility_label,daily_return_pct,period_return_pct,distance_from_52w_high_pct,distance_from_52w_low_pct,market_cap,weekly_avg_volume,price_to_earnings,price_to_book,peg_ratio,eps,net_income_margin,dividend_yield,trend_label,key_reason
2026-07-22,AUTOMOBILE PARTS & ACCESSORIES,EXIDE,Exide Pakistan Limited,,4,8,moderate,8 scored members; moderate peer-count confidence,volatility history insufficient,52.39,52.39,v3_quarterly_quality,100,5,6,83.33,partial,,,,39.29,63.33,66.67,33.33,50,40,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,79.02,6.07,1.59,-17.83,-29.64,,,,3,30,,unknown,-2.07,-3.67,79.78,37.15,3.89B,6.77K,9.02,0.52,,55.53,2.2,1,down,-3.67% period return; PE 9.02; EPS 55.53; margin 2.2%
2026-07-22,AUTOMOBILE PARTS & ACCESSORIES,GTYR,Ghandhara Tyre & Rubber Company Limited,,7,8,moderate,8 scored members; moderate peer-count confidence,volatility history insufficient,31.27,31.27,v3_quarterly_quality,100,6,6,100,complete,,,,28.57,55.56,0,47.62,33.33,16.67,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,77.29,-11.68,0.94,-17.46,-922.34,,,,3,30,,unknown,-3.4,-6.27,55.29,43.08,3.88B,1.75M,-5.02,0.61,0.55,-6.34,-4.84,0,strong_down,weak quality 16.67 (5/5); -6.27% period return; PE -5.02; EPS -6.34
2026-07-22,AUTOMOBILE PARTS & ACCESSORIES,LOADS,Loads Limited,,6,8,moderate,8 scored members; moderate peer-count confidence,volatility history insufficient,42.23,42.23,v3_quarterly_quality,100,6,6,100,complete,,,,57.14,34.44,41.67,57.14,33.33,43.33,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,48.84,5.85,0.79,26.53,-67.71,,,,3,30,,unknown,-0.89,-1.83,68.91,22.42,4.97B,1.05M,12.54,0.95,-0.01,1.07,4.28,0,down,-1.83% period return; PE 12.54; EPS 1.07; margin 4.28%
2026-07-22,AUTOMOBILE PARTS & ACCESSORIES,PTL,Panther Tyres Ltd.,,3,8,moderate,8 scored members; moderate peer-count confidence,volatility history insufficient,53.32,53.32,v3_quarterly_quality,100,5,6,83.33,partial,,,,28.57,42.22,50,71.43,83.33,46.67,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,151.8,13.5,1.01,10.89,422.71,,,,3,30,,unknown,-3.13,-5.66,23.21,18.51,8.98B,2.15M,8.36,1.11,,6.4,3.09,7.48,strong_down,-5.66% period return; PE 8.36; EPS 6.4; margin 3.09%
2026-07-22,AUTOMOBILE PARTS & ACCESSORIES,SLM,Service Long March Tyres Limited,,5,8,moderate,8 scored members; moderate peer-count confidence,quarterly quality unavailable; volatility history insufficient,50.66,50.66,v3_quarterly_quality,90,0,6,0,low,,,,42.86,50,50,66.67,50,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,-2.25,-3.1,12.08,6.7,182.55B,3.86M,,,,,,,down,limited data 0/6; -3.1% period return
2026-07-22,CABLE & ELECTRICAL GOODS,EMCO,Emco Industries Limited,,5,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,44.12,44.12,v3_quarterly_quality,100,0,6,0,low,,,,37.5,50,50,25,50,35,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,58.93,2.86,1.42,13.22,272,,,,3,30,,unknown,-5.14,-0.57,90.03,66.32,1.82B,13.23K,,,,,,,flat,limited data 0/6; -0.57% period return
2026-07-22,CABLE & ELECTRICAL GOODS,FCL,Fast Cables Limited,,3,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,50.31,50.31,v3_quarterly_quality,100,0,6,0,low,,,,68.75,50,50,50,50,25,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,91.28,9.32,1.32,-3.31,-18.54,,,,3,30,,unknown,-0.21,0,19.15,21.98,15.45B,633.04K,,,,,,,flat,limited data 0/6; weak quality 25 (5/5); 0% period return
2026-07-22,CABLE & ELECTRICAL GOODS,PAEL,Pak Elektron Limited,,1,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,73.65,73.65,v3_quarterly_quality,100,6,6,100,complete,,,,68.75,66.67,50,91.67,100,75,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,40.64,8.35,2.04,26.26,57.33,,,,3,30,,unknown,-2.57,0.5,53.66,31.33,38.83B,5.63M,9.42,0.77,0.33,4.46,5.86,0,flat,strong quality 75 (5/5); 0.5% period return; PE 9.42; EPS 4.46
2026-07-22,CABLE & ELECTRICAL GOODS,SIEM,Siemens (Pakistan) Engineering,,4,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,48.02,48.02,v3_quarterly_quality,100,6,6,100,complete,,,,31.25,16.67,50,16.67,100,75,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,6.99,4.18,1.84,745.62,146.67,,,,3,30,,unknown,-3.06,-3.94,18.08,10.38,12.15B,31,46.97,1.96,-2.55,31.37,2.85,0,down,strong quality 75 (5/5); -3.94% period return; PE 46.97; EPS 31.37
2026-07-22,CABLE & ELECTRICAL GOODS,WAVES,Waves Corporation Limited,,2,5,moderate,5 scored members; moderate peer-count confidence,volatility history insufficient,63.9,63.9,v3_quarterly_quality,100,6,6,100,complete,,,,43.75,66.67,50,66.67,100,40,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,57.46,3.98,1.88,17.59,-55.67,,,,3,30,,unknown,-2.35,-2.17,63.45,29.3,2.92B,1.17M,10.32,0.29,-2.16,1,5.91,0,down,-2.17% period return; PE 10.32; EPS 1; margin 5.91%
2026-07-22,CEMENT,ACPL,Attock Cement Pakistan Limited,,13,16,high,16 scored members; high peer-count confidence,volatility history insufficient,46.15,46.15,v3_quarterly_quality,100,6,6,100,complete,,,,18.33,26.98,50,31.11,100,35.38,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,53.86,12.58,0.79,40.26,8.39,,,,3,30,,unknown,-2.2,-2.39,47.05,7.81,30.37B,258.86K,10.54,1.27,0.77,20.97,6.74,3.85,down,-2.39% period return; PE 10.54; EPS 20.97; margin 6.74%
2026-07-22,CEMENT,CHCC,Cherat Cement Company Limited,,4,16,high,16 scored members; high peer-count confidence,volatility history insufficient,61.62,61.62,v3_quarterly_quality,100,6,6,100,complete,,,,65,37.3,89.29,64.44,64.29,53.85,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,13.51,20.62,2.58,-0.65,-4.23,,,,3,30,,unknown,-0.36,-0.21,26.27,37.28,60.01B,241.96K,8.15,1.6,0.31,37.91,19.73,1.78,flat,-0.21% period return; PE 8.15; EPS 37.91; margin 19.73%
2026-07-22,CEMENT,DCL,Dewan Cement Limited,,8,16,high,16 scored members; high peer-count confidence,volatility history insufficient,53.65,53.65,v3_quarterly_quality,100,6,6,100,complete,,,,88.33,83.33,0,62.22,42.86,47.69,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,9.74,-4.7,0.64,13.61,381.93,,,,3,30,,unknown,6.73,8.4,38.93,77.61,6.39B,7.44M,-4.95,0.26,0.04,-2.37,-4.8,0,strong_up,8.4% period return; PE -4.95; EPS -2.37; margin -4.8%
2026-07-22,CEMENT,DGKC,D.G. Khan Cement Company Limited,,1,16,high,16 scored members; high peer-count confidence,volatility history insufficient,65.07,65.07,v3_quarterly_quality,100,6,6,100,complete,,,,58.33,70.24,67.86,82.22,57.14,55.38,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,22.26,11.39,1.9,8.28,193.13,,,,3,30,,unknown,-0.02,-1.41,34.56,41.23,89.78B,4.47M,7.41,0.8,0.26,27.64,14.23,0.98,down,-1.41% period return; PE 7.41; EPS 27.64; margin 14.23%
2026-07-22,CEMENT,DNCC,Dandot Cement Company Limited,,16,16,high,16 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,26.99,26.99,v3_quarterly_quality,90,6,6,100,complete,,,,15,35.71,7.14,31.11,42.86,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,-1.2,-5.31,62.35,23.5,5.47B,151.91K,-43.99,2.64,-0.29,-0.39,-1.76,0,strong_down,-5.31% period return; PE -43.99; EPS -0.39; margin -1.76%
2026-07-22,CEMENT,FCCL,Fauji Cement Company Limited,,5,16,high,16 scored members; high peer-count confidence,volatility history insufficient,60.76,60.76,v3_quarterly_quality,100,6,6,100,complete,,,,53.33,55.95,50,84.44,78.57,46.15,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,34.61,16.83,1.32,4.34,38.78,,,,3,30,,unknown,-2.94,-0.8,18.37,46.41,130.22B,6.81M,8.86,1.42,0.08,5.99,16.04,2.35,flat,-0.8% period return; PE 8.86; EPS 5.99; margin 16.04%
2026-07-22,CEMENT,FECTC,Fecto Cement Limited,,6,16,high,16 scored members; high peer-count confidence,volatility history insufficient,57.08,57.08,v3_quarterly_quality,100,6,6,100,complete,,,,63.33,70.63,39.29,17.78,71.43,60,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,25.14,16.34,1.75,15.83,31.29,,,,3,30,,unknown,1.43,1.31,84.1,47.68,5.33B,120.78K,7.59,1.05,-0.06,14,5.6,1.88,up,1.31% period return; PE 7.59; EPS 14; margin 5.6%
2026-07-22,CEMENT,FLYNG,Flying Cement Company Limited,,15,16,high,16 scored members; high peer-count confidence,volatility history insufficient,31.48,31.48,v3_quarterly_quality,100,6,6,100,complete,,,,31.67,29.76,17.86,22.22,42.86,49.23,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,39.24,7.14,0.31,93.28,1051.28,,,,3,30,,unknown,-1.39,-1.16,43.36,8.55,29.56B,15.04K,32.94,2.3,0.12,1.29,5.99,0,down,-1.16% period return; PE 32.94; EPS 1.29; margin 5.99%
2026-07-22,CEMENT,GWLC,Gharibwal Cement Limited,,7,16,high,16 scored members; high peer-count confidence,volatility history insufficient,56.04,56.04,v3_quarterly_quality,100,6,6,100,complete,,,,43.33,67.06,39.29,17.78,85.71,60,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,3.02,10.17,2.43,9.68,53.9,,,,3,30,,unknown,0.04,-1.35,59,26.53,19.63B,122.67K,7.27,0.72,0.49,6.74,12.64,3.06,down,-1.35% period return; PE 7.27; EPS 6.74; margin 12.64%
2026-07-22,CEMENT,KOHC,Kohat Cement Company Limited,,12,16,high,16 scored members; high peer-count confidence,volatility history insufficient,46.41,46.41,v3_quarterly_quality,100,6,6,100,complete,,,,23.33,34.13,75,51.11,42.86,56.92,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,9.07,18.8,3.34,0.34,-15.84,,,,3,30,,unknown,-0.35,-4.64,512.26,25.36,85.28B,598.84K,8.73,1.54,0.31,10.62,25.96,0,down,-4.64% period return; PE 8.73; EPS 10.62; margin 25.96%
2026-07-22,CEMENT,LUCK,Lucky Cement Limited,,2,16,high,16 scored members; high peer-count confidence,volatility history insufficient,62.57,62.57,v3_quarterly_quality,100,6,6,100,complete,,,,61.67,51.59,89.29,73.33,50,52.31,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,47.39,21.57,1.81,12.95,12.54,,,,3,30,,unknown,-0.86,-0.11,18.95,31.31,652.14B,1.41M,7.83,1.62,0.16,56.88,16.86,0.9,flat,-0.11% period return; PE 7.83; EPS 56.88; margin 16.86%
2026-07-22,CEMENT,MLCF,Maple Leaf Cement Factory Limited,,10,16,high,16 scored members; high peer-count confidence,volatility history insufficient,51.32,51.32,v3_quarterly_quality,100,6,6,100,complete,,,,28.33,52.38,60.71,91.11,42.86,41.54,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,42.57,14.75,1.51,10.63,22.41,,,,3,30,,unknown,-1.89,-3.5,44.3,29.8,96.54B,12.66M,8.58,1.29,0.21,10.74,15.15,0,down,-3.5% period return; PE 8.58; EPS 10.74; margin 15.15%
2026-07-22,CEMENT,PIOC,Pioneer Cement Limited,,3,16,high,16 scored members; high peer-count confidence,volatility history insufficient,61.87,61.87,v3_quarterly_quality,100,6,6,100,complete,,,,76.67,36.11,67.86,48.89,92.86,43.08,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,15.05,11.35,1.02,13.71,8.44,,,,3,30,,unknown,1.09,7.22,42.39,50.11,68.2B,1.15M,12.34,1.35,0.19,24.32,14.8,3.33,strong_up,7.22% period return; PE 12.34; EPS 24.32; margin 14.8%
2026-07-22,CEMENT,POWER,Power Cement Limited,,14,16,high,16 scored members; high peer-count confidence,volatility history insufficient,45.7,45.7,v3_quarterly_quality,100,6,6,100,complete,,,,63.33,54.37,28.57,55.56,42.86,27.69,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,72.89,12.51,0.88,25.81,-356.85,,,,3,30,,unknown,-2.22,-0.24,16.97,50.84,26.77B,916.4K,9.25,1.13,0.15,2.24,8.78,0,flat,weak quality 27.69 (5/5); -0.24% period return; PE 9.25; EPS 2.24
2026-07-22,CEMENT,SMCPL,Safe Mix Concrete Limited,,11,16,high,16 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,49.48,49.48,v3_quarterly_quality,90,0,6,0,low,,,,68.33,50,50,17.78,50,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,-0.38,-1.04,36.3,78.74,1.05B,7.06K,,,,,,,down,limited data 0/6; -1.04% period return
2026-07-22,CEMENT,THCCL,Thatta Cement Company Limited,,9,16,high,16 scored members; high peer-count confidence,volatility history insufficient,52.78,52.78,v3_quarterly_quality,100,6,6,100,complete,,,,41.67,41.67,67.86,68.89,42.86,70.77,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,39.37,34.04,1.6,47.62,55.01,,,,3,30,,unknown,-0.72,-4.58,60.39,51.76,32.17B,5.24M,8.91,3.16,0.05,7.24,24.4,0,down,strong quality 70.77 (5/5); -4.58% period return; PE 8.91; EPS 7.24
2026-07-22,CHEMICAL,ARPL,Archroma Pakistan Limited,,10,20,high,20 scored members; high peer-count confidence,volatility history insufficient,50.37,50.37,v3_quarterly_quality,100,6,6,100,complete,,,,50,17.95,60,35.09,86.67,55.38,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,79.26,28.64,1.21,10.6,511.57,,,,3,30,,unknown,1.33,0,40.79,16.92,13.13B,2.36K,9.95,2.71,4.67,38.21,4.75,7.89,flat,0% period return; PE 9.95; EPS 38.21; margin 4.75%
2026-07-22,CHEMICAL,BERG,Berger Paints Pakistan Limited,,9,20,high,20 scored members; high peer-count confidence,volatility history insufficient,51.18,51.18,v3_quarterly_quality,100,5,6,83.33,partial,,,,25,73.08,36.67,52.63,66.67,32.31,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,41.36,8.09,1.43,1.37,2.01,,,,3,30,,unknown,-2.05,-2.02,42.24,22.91,2.43B,88.65K,7.97,0.64,,12.44,3.37,5.04,down,-2.02% period return; PE 7.97; EPS 12.44; margin 3.37%
2026-07-22,CHEMICAL,BIFO,Biafo Industries Limited,,6,20,high,20 scored members; high peer-count confidence,volatility history insufficient,54.91,54.91,v3_quarterly_quality,100,6,6,100,complete,,,,46.05,27.24,60,59.65,80,72.31,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,15.55,13.32,2.17,36.64,152.6,,,,3,30,,unknown,-2.13,5.21,63.15,60.48,5.89B,413.13K,13.49,1.81,0.63,9.41,12.78,5.91,strong_up,strong quality 72.31 (5/5); 5.21% period return; PE 13.49; EPS 9.41
2026-07-22,CHEMICAL,BUXL,Buxly Paints Limited,,20,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,30.59,30.59,v3_quarterly_quality,90,6,6,100,complete,,,,17.11,61.26,0,29.82,33.33,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,-1.91,-9.99,60.5,28.53,246.2M,3.78K,-9.98,1.51,0.11,-17.12,-4.42,0,strong_down,-9.99% period return; PE -9.98; EPS -17.12; margin -4.42%
2026-07-22,CHEMICAL,DAAG,Data Agro Limited,,15,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,46.81,46.81,v3_quarterly_quality,90,0,6,0,low,,,,61.84,50,50,3.51,50,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,1.67,-2.38,39.97,65.21,343.64M,774.4,,,,,,,down,limited data 0/6; -2.38% period return
2026-07-22,CHEMICAL,DOL,Descon Oxychem Limited,,8,20,high,20 scored members; high peer-count confidence,volatility history insufficient,51.63,51.63,v3_quarterly_quality,100,6,6,100,complete,,,,35.53,38.83,43.33,52.63,93.33,40,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,3.58,11.18,1.76,-16.51,-53.87,,,,3,30,,unknown,1.1,-3.91,39.12,16.21,5.16B,164.28K,11.57,1.72,-3.83,2.55,8.79,13.57,down,-3.91% period return; PE 11.57; EPS 2.55; margin 8.79%
2026-07-22,CHEMICAL,DYNO,Dynea Pakistan Limited,,2,20,high,20 scored members; high peer-count confidence,volatility history insufficient,67.17,67.17,v3_quarterly_quality,100,6,6,100,complete,,,,69.74,64.14,73.33,63.16,60,76.92,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,4.09,20.19,3.37,16.19,28.68,,,,3,30,,unknown,0.57,0,4.83,37.63,6.61B,8.99K,6.35,1.22,0.69,55.14,7.33,4.64,flat,strong quality 76.92 (5/5); 0% period return; PE 6.35; EPS 55.14
2026-07-22,CHEMICAL,EPCL,Engro Polymer & Chemicals Limited,,18,20,high,20 scored members; high peer-count confidence,volatility history insufficient,36.45,36.45,v3_quarterly_quality,100,6,6,100,complete,,,,57.89,39.39,6.67,68.42,33.33,30.77,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,209.99,-11.37,1.11,6.92,3080,,,,3,30,,unknown,0.34,0.09,20.21,21.1,29.73B,1.31M,-11,1.43,1.02,-2.97,-3.28,0,flat,0.09% period return; PE -11; EPS -2.97; margin -3.28%
2026-07-22,CHEMICAL,GCIL,Ghani Chemical Industries Limited,,5,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,57.66,57.66,v3_quarterly_quality,90,4,6,66.67,partial,,,,60.53,58.97,66.67,80.7,33.33,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,-1.05,-1.81,13.69,49.98,20.37B,2.9M,6.78,,,5.27,33.37,0,down,-1.81% period return; PE 6.78; EPS 5.27; margin 33.37%
2026-07-22,CHEMICAL,GCWL,Ghani Chemworld Limited,,14,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,48.17,48.17,v3_quarterly_quality,90,0,6,0,low,,,,30.26,50,50,63.16,50,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,-1.97,-1.72,57.58,35.83,3.99B,543.99K,,,,,,,down,limited data 0/6; -1.72% period return
2026-07-22,CHEMICAL,GGL,Ghani Global Holdings Limited,,1,20,high,20 scored members; high peer-count confidence,volatility history insufficient,70.87,70.87,v3_quarterly_quality,100,6,6,100,complete,,,,82.89,92.86,70,82.46,33.33,63.08,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,41.91,29.51,1.41,10.62,191.02,,,,3,30,,unknown,0.98,5.39,26.05,76.17,8.8B,3.1M,2.54,1.09,0.05,9.78,31.53,0,strong_up,5.39% period return; PE 2.54; EPS 9.78; margin 31.53%
2026-07-22,CHEMICAL,ICL,Ittehad Chemicals Limted,,7,20,high,20 scored members; high peer-count confidence,volatility history insufficient,53.27,53.27,v3_quarterly_quality,100,6,6,100,complete,,,,60.53,58.03,46.67,70.18,46.67,40,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,49.29,13.39,1.15,18.11,6.66,,,,3,30,,unknown,-1.15,-0.58,27.36,67.91,13.82B,53.28K,10.06,1.26,0.39,13.74,4.34,2.17,flat,-0.58% period return; PE 10.06; EPS 13.74; margin 4.34%
2026-07-22,CHEMICAL,LCI,Lucky Core Industries Limited,,13,20,high,20 scored members; high peer-count confidence,volatility history insufficient,48.24,48.24,v3_quarterly_quality,100,6,6,100,complete,,,,17.11,38.15,63.33,52.63,73.33,35.38,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,40.75,16.7,1.51,-6.84,-23.96,,,,3,30,,unknown,-0.9,-2.38,74.88,12.56,104.57B,71.26K,11.18,1.86,0.54,20.25,8.25,5.06,down,-2.38% period return; PE 11.18; EPS 20.25; margin 8.25%
2026-07-22,CHEMICAL,LOTCHEM,Lotte Chemical Pakistan Limited,,4,20,high,20 scored members; high peer-count confidence,volatility history insufficient,63.34,63.34,v3_quarterly_quality,100,6,6,100,complete,,,,77.63,39.56,36.67,75.44,100,69.23,5,5,100,Jun-26,2026-06-30,,user_approved_snapshot_backfill,22,12.77,22.2,1.79,0.4,284.98,,,,3,30,,unknown,0.96,0.69,17.02,59.21,44.38B,24.95M,9.48,2.19,-3.83,3.09,5.49,22.18,flat,0.69% period return; PE 9.48; EPS 3.09; margin 5.49%
2026-07-22,CHEMICAL,LPGL,Leiner Pak Gelatine Limited,,17,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,45.88,45.88,v3_quarterly_quality,90,0,6,0,low,,,,43.42,50,50,22.81,50,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,-1.95,-0.12,47.55,46.28,691.27M,4.18K,,,,,,,flat,limited data 0/6; -0.12% period return
2026-07-22,CHEMICAL,NRSL,Nimir Resins Limited,,19,20,high,20 scored members; high peer-count confidence,volatility history insufficient,34.49,34.49,v3_quarterly_quality,100,6,6,100,complete,,,,71.05,22.08,13.33,42.11,33.33,47.69,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,66.14,8.38,1.71,27.35,13.03,,,,3,30,,unknown,2.11,-1.96,22.2,59.85,4.65B,13.55K,15.73,1.28,1.37,2.09,2.61,0,down,-1.96% period return; PE 15.73; EPS 2.09; margin 2.61%
2026-07-22,CHEMICAL,PAKOXY,Pakistan Oxygen Limited,,12,20,high,20 scored members; high peer-count confidence,volatility history insufficient,49.4,49.4,v3_quarterly_quality,100,6,6,100,complete,,,,44.74,37.16,80,47.37,33.33,60,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,37.86,17.39,1.28,18.56,112.88,,,,3,30,,unknown,-2.06,-0.73,25.15,38.35,24.83B,5.57K,12.62,2,0.15,22.58,14.35,0,flat,-0.73% period return; PE 12.62; EPS 22.58; margin 14.35%
2026-07-22,CHEMICAL,SARC,Sardar Chemical Industries Limited,,11,20,high,20 scored members; high peer-count confidence,quarterly quality unavailable; volatility history insufficient,49.46,49.46,v3_quarterly_quality,90,0,6,0,low,,,,47.37,50,50,49.12,50,,0,5,0,,,,,,,,,,,,,,3,30,,unknown,-2.63,-6.5,19.97,114.85,601.74M,32.64K,,,,,,,strong_down,limited data 0/6; -6.5% period return
2026-07-22,CHEMICAL,SITC,Sitara Chemical Industries Limited,,16,20,high,20 scored members; high peer-count confidence,volatility history insufficient,46.51,46.51,v3_quarterly_quality,100,6,6,100,complete,,,,43.42,47.74,63.33,50.88,40,23.08,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,97.96,7.22,0.78,1.79,118.56,,,,3,30,,unknown,-0.59,-2.98,31.63,45.54,17.26B,5.92K,12.32,0.87,0.76,65.36,4.3,1.37,down,weak quality 23.08 (5/5); -2.98% period return; PE 12.32; EPS 65.36
2026-07-22,CHEMICAL,WAHN,Wah Noble Chemicals Limited,,3,20,high,20 scored members; high peer-count confidence,volatility history insufficient,64.61,64.61,v3_quarterly_quality,100,6,6,100,complete,,,,57.89,83.58,80,29.82,53.33,53.85,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,8.93,16.76,3.2,0.2,-0.43,,,,3,30,,unknown,1.53,1.06,47.73,30.73,2.65B,904.2,5.69,0.92,0.35,51.77,9.43,3.4,up,1.06% period return; PE 5.69; EPS 51.77; margin 9.43%
2026-07-22,COMMERCIAL BANKS,BIPL,BankIslami Pakistan Limited,,3,3,low,3 scored members; low peer-count confidence,volatility history insufficient; small sector peer group,40.42,40.42,v3_quarterly_quality,100,5,6,83.33,partial,,,,25,66.67,0,0,100,0,3,5,60,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,,8.97,,-17.62,-61.81,,,,3,30,,unknown,-0.59,-0.22,63.45,14.32,29.91B,406.15K,6.96,0.64,,3.87,5.45,10.19,flat,weak quality 0 (3/5); -0.22% period return; PE 6.96; EPS 3.87
2026-07-22,COMMERCIAL BANKS,FABL,Faysal Bank Limited,,1,3,low,3 scored members; low peer-count confidence,volatility history insufficient; small sector peer group,64.79,64.79,v3_quarterly_quality,100,5,6,83.33,partial,,,,87.5,66.67,50,66.67,50,83.33,3,5,60,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,,19.32,,5.31,0.24,,,,3,30,,unknown,0.96,1.21,5.89,44.38,151.92B,747.88K,6.66,1.33,,15.03,11.4,6.49,up,strong quality 83.33 (3/5); 1.21% period return; PE 6.66; EPS 15.03
2026-07-22,COMMERCIAL BANKS,MEBL,Meezan Bank Limited,,2,3,low,3 scored members; low peer-count confidence,volatility history insufficient; small sector peer group,44.79,44.79,v3_quarterly_quality,100,5,6,83.33,partial,,,,37.5,16.67,100,83.33,0,66.67,3,5,60,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,,32.66,,-7.48,-8.8,,,,3,30,,unknown,-0.65,-0.27,7.88,54.19,971.38B,771.38K,10.67,3.42,,50.58,19.77,5.28,flat,-0.27% period return; PE 10.67; EPS 50.58; margin 19.77%
2026-07-22,ENGINEERING,ASL,Aisha Steel Mills Limited,,8,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,45.6,45.6,v3_quarterly_quality,100,6,6,100,complete,,,,65,33.33,37.5,63.33,50,36.83,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,55.55,0.52,1.17,40.49,-107.59,,,,3,30,,unknown,-1.34,-0.71,27.01,47.47,11.68B,3.17M,180.32,1.17,-13.67,0.07,0.28,0,flat,-0.71% period return; PE 180.32; EPS 0.07; margin 0.28%
2026-07-22,ENGINEERING,BCL,Bolan Castings Limited,,10,11,moderate,11 scored members; moderate peer-count confidence,volatility history insufficient,34.94,34.94,v3_quarterly_quality,100,6,6,100,complete,,,,47.5,20.83,25,36.67,50,39.37,5,5,100,Mar-26,2026-03-31,,user_approved_snapshot_backfill,113,36.14,-4.49,1.39,-37.29,-84.09,,,,3,30,,unknown,0.25,0.5,80.27,29.17,830.15M,3.93K,-53.37,2.61,4.17,-1.36,-1.1,0,flat,0.5% period return; PE -53.37; EPS -1.36; margin -1.1%
